,time_step,id,flow_total,flow_total_tons,flow_domestic_B2C_manufacturing,flow_domestic_B2C,flow_manufacturing,flow_domestic_B2B_manufacturing,flow_domestic_B2B,flow_domestic_B2C_agriculture,flow_agriculture,flow_import_B2C_imports,flow_import_B2C,flow_imports,flow_import_imports,flow_import,flow_domestic_B2B_agriculture,flow_domestic_B2B_mining,flow_mining,flow_export_manufacturing,flow_export,flow_export_mining,flow_export_agriculture
1840,0,1452,0.9677528130867593,1592.291149890487,,0.11156339637987618,0.20878184853774504,0.007917461208977902,0.02866409744494561,0.11156339637987618,0.28280386891721393,0.47015216360353873,0.47015216360353873,0.4761660678920741,0.00601390428853536,0.00601390428853536,0.020746636235967713,,1.0277397260420364e-06,0.20086438732876713,0.3513592513698632,1.0277397260420364e-06,0.15049383630137003
1841,0,1995,0.003611771151446127,6.395997210423194,,0.003611771151446127,,,,0.003611771151446127,0.003611771151446127,,,,,,,,,,,,
1844,0,1148,0.042603020568562626,58.82492451071907,0.002784634672253059,0.03601439739546044,0.002784634672253059,,,0.03322976272320738,0.03322976272320738,0.006588623173102184,0.006588623173102184,0.006588623173102184,,,,,,,,,
1845,0,1354,0.09518020842044242,147.9554370888996,0.004000477140896948,0.06183704580314674,0.008925425232612479,0.0020054268588388163,0.0041555903774183715,0.05783656866224979,0.059981900953100215,0.026268051007000585,0.026268051007000585,0.026268051007000585,,,0.002145332290850418,4.8312277291377815e-06,4.8312277291377815e-06,0.0029195212328767153,0.0029195212328767153,,
1846,0,1355,0.045574583824731243,76.76836124182775,,0.04556933249770371,,,5.251327027537749e-06,0.04556933249770371,0.045574583824731243,,,,,,5.251327027537749e-06,,,,,,
1855,0,2135,2.3346288420197987,4155.937730873077,,0.02405406395119944,1.8099673091425437,0.0008303228411737272,0.0008303228411737272,0.02405406395119944,0.024136256074487356,0.11978988949109344,0.11978988949109344,0.4645598655013978,0.34476997601030435,0.34476997601030435,,,0.035965411301369876,1.80913698630137,1.8451845897260277,0.035965411301369876,8.219212328791792e-05
1858,0,1524,0.008168856559092583,14.466028320588267,,0.008168856559092583,,,,0.008168856559092583,0.008168856559092583,,,,,,,,,,,,
1859,0,1504,0.054766345981109577,51.15659306765346,,,0.039405822260274,,,,,0.007893746920967368,0.007893746920967368,0.01536052372083558,0.007466776799868211,0.007466776799868211,,,,0.039405822260274,0.039405822260274,,
1860,0,1509,0.0338698199373174,59.97923587984814,,0.03210669690198327,,,0.0017631230353341346,0.03210669690198327,0.0338698199373174,,,,,,0.0017631230353341346,,,,,,
1861,0,1102,0.19996191596342902,512.2467131137328,,0.053436086210027794,0.0011227810701689104,0.0009474386044154855,0.14509740475340122,0.053436086210027794,0.19708700299067242,,,,,,0.14365091678064462,0.0004990493683411335,0.0017521319025877236,0.00017534246575342467,0.0014284250000000148,0.00125308253424659,
1863,0,1811,0.19695444021596217,251.72959089597882,0.006435249426471708,0.1490342480563791,0.05337254927393997,0.04678113546390662,0.04686564545032847,0.1425989986299074,0.14270835291319506,,,0.0008079713667888365,0.0008079713667888365,0.0008079713667888365,1.894332438355445e-05,6.556666203829847e-05,6.556666203829847e-05,0.00015616438356164385,0.0002465753424657534,,9.04109589041096e-05
1864,0,1812,0.18455251209693516,245.85400669826416,,0.1373791692235089,0.046190450561311464,0.04603428617774982,0.04611879616417168,0.1373791692235089,0.13748852350679655,,,0.0008079713667888365,0.0008079713667888365,0.0008079713667888365,1.894332438355445e-05,6.556666203829847e-05,6.556666203829847e-05,0.00015616438356164385,0.0002465753424657534,,9.04109589041096e-05
1865,0,1595,0.04826784861255211,58.11368846312858,0.006435249426471708,0.04813894511140797,0.006564152927615858,0.00012890350114414892,0.00012890350114414892,0.04170369568493626,0.04170369568493626,,,,,,,,,,,,
1866,0,1114,0.051907741549363166,68.68374140388715,,0.017131288262565728,0.007811107142940567,0.007811107142940567,0.034776453286797446,0.017131288262565728,0.0440966344064226,,,,,,0.02696534614385688,,,,,,
1867,0,1797,1.2095785233926732,1856.2422349991973,,0.04242041078350929,0.2793327185537015,0.0038929853345233308,0.01962682563083974,0.04242041078350929,0.29908370416201785,0.518989529422471,0.518989529422471,0.6311610729372276,0.11217154351475665,0.11217154351475665,0.015733840296316408,,1.0277397260420364e-06,0.2754397332191782,0.5163702140410964,1.0277397260420364e-06,0.24092945308219219
1868,0,1881,0.07908245179992243,205.05395743583495,,0.0037269804505426184,0.07205205479452055,,,0.0037269804505426184,0.0037269804505426184,0.003303416554859259,0.003303416554859259,0.003303416554859259,,,,,,0.07205205479452055,0.07205205479452055,,
1869,0,2121,0.1309901933492856,273.73769883972204,,0.020858268713108346,0.07986316193746112,0.007811107142940567,0.034776453286797446,0.020858268713108346,0.04782361485696522,0.003303416554859259,0.003303416554859259,0.003303416554859259,,,0.02696534614385688,,,0.07205205479452055,0.07205205479452055,,
1870,0,1116,0.016822337581765386,29.029447645576294,,0.013993913821412345,,,,0.013993913821412345,0.013993913821412345,0.0028284237603530384,0.0028284237603530384,0.0028284237603530384,,,,,,,,,
1871,0,1683,0.030847423891335192,52.918394673395184,,0.024495693578452816,,,,0.024495693578452816,0.024495693578452816,0.006351730312882376,0.006351730312882376,0.006351730312882376,,,,,,,,,
1872,0,1443,0.012503620006698685,21.381536301117947,,0.009675196246345646,,,,0.009675196246345646,0.009675196246345646,0.0028284237603530384,0.0028284237603530384,0.0028284237603530384,,,,,,,,,
1873,0,1507,0.018675168023976774,33.07139837409534,,0.018675168023976774,,,,0.018675168023976774,0.018675168023976774,,,,,,,,,,,,
1876,0,1134,0.7819448652052359,1175.7599972121131,,0.005087748396146257,,,,0.005087748396146257,0.005087748396146257,0.12860423578018648,0.12860423578018648,0.7768571168090896,0.6482528810289031,0.6482528810289031,,,,,,,
1877,0,1251,0.7856305031945346,1182.2868033993618,,0.008773386385445047,,,,0.008773386385445047,0.008773386385445047,0.12860423578018648,0.12860423578018648,0.7768571168090896,0.6482528810289031,0.6482528810289031,,,,,,,
1879,0,1137,0.024661264055371574,31.655008543062486,,0.0039850063791579,,,0.0009138607253539768,0.0039850063791579,0.004898867104511876,0.011834793803171779,0.011834793803171779,0.019762396950859698,0.007927603147687921,0.007927603147687921,0.0009138607253539768,,,,,,
1880,0,1142,0.09493350917206049,157.5057588996808,,0.09230566829667468,0.00011494347558150496,0.00011494347558150496,0.0026278408753858265,0.09230566829667468,0.09481856569647899,,,,,,0.0025128973998043216,,,,,,
1881,0,1374,0.02174337796873743,37.520419954210176,,0.018083780150371105,,,,0.018083780150371105,0.018083780150371105,0.003659597818366323,0.003659597818366323,0.003659597818366323,,,,,,,,,
1882,0,1143,0.09493350917206049,157.5057588996808,,0.09230566829667468,0.00011494347558150496,0.00011494347558150496,0.0026278408753858265,0.09230566829667468,0.09481856569647899,,,,,,0.0025128973998043216,,,,,,
1884,0,1476,0.021523799574540182,38.115970327008775,,0.021523799574540182,,,,0.021523799574540182,0.021523799574540182,,,,,,,,,,,,
1886,0,1149,0.18087188960896677,313.9136258526376,,0.035345729318949734,0.000700344863013701,,0.1405767198844685,0.035345729318949734,0.1759224492034182,0.004249095542534842,0.004249095542534842,0.004249095542534842,,,0.1405767198844685,,,0.000700344863013701,0.000700344863013701,,
1887,0,1305,0.6490060749568851,1081.8770092375437,0.004000477140896948,0.11009282798367209,0.011104047369821478,0.0038806236535820597,0.014238994176583367,0.10609235084277516,0.472447527800374,0.16318441261018468,0.16318441261018468,0.16543966101580743,0.0022552484056227308,0.0022552484056227308,0.010343531752118957,1.4838770882351759e-05,1.4838770882351759e-05,0.0032229465753424694,0.3592345917808224,,0.3560116452054799
1888,0,1480,0.04893907415303534,70.59072304268355,,0.047328486829034115,,,0.0016105873240012298,0.047328486829034115,0.04893907415303534,,,,,,0.0016105873240012298,,,,,,
1889,0,1155,0.026777955786424487,44.67525223081316,,0.017091789303380442,0.00015616438356164385,,,0.017091789303380442,0.017091789303380442,0.009530002099482397,0.009530002099482397,0.009530002099482397,,,,,,0.00015616438356164385,0.00015616438356164385,,
1890,0,1164,0.041037522119777174,72.54636707539545,,0.04095259061292786,,,,0.04095259061292786,0.041037522119777174,,,,,,,,,,8.493150684931507e-05,,8.493150684931507e-05
1891,0,1367,0.006711459316551711,11.88515918273118,,0.006711459316551711,,,,0.006711459316551711,0.006711459316551711,,,,,,,,,,,,
1892,0,1168,0.011062352017308834,19.590048670469333,,0.011062352017308834,,,,0.011062352017308834,0.011062352017308834,,,,,,,,,,,,
1894,0,1478,0.025421974661709514,45.01915326352827,,0.025421974661709514,,,,0.025421974661709514,0.025421974661709514,,,,,,,,,,,,
1895,0,1479,0.021523799574540182,38.115970327008775,,0.021523799574540182,,,,0.021523799574540182,0.021523799574540182,,,,,,,,,,,,
1896,0,1477,0.02463028530141135,43.61716993522096,,0.02463028530141135,,,,0.02463028530141135,0.02463028530141135,,,,,,,,,,,,
1897,0,1173,0.019531442861606543,27.61218830259908,,0.013964020651012838,,,,0.013964020651012838,0.013964020651012838,0.0055674222105937055,0.0055674222105937055,0.0055674222105937055,,,,,,,,,
1898,0,1174,0.019531442861606543,27.61218830259908,,0.013964020651012838,,,,0.013964020651012838,0.013964020651012838,0.0055674222105937055,0.0055674222105937055,0.0055674222105937055,,,,,,,,,
1901,0,1786,0.019531442861606543,27.61218830259908,,0.013964020651012838,,,,0.013964020651012838,0.013964020651012838,0.0055674222105937055,0.0055674222105937055,0.0055674222105937055,,,,,,,,,
1902,0,1179,0.019531442861606543,27.61218830259908,,0.013964020651012838,,,,0.013964020651012838,0.013964020651012838,0.0055674222105937055,0.0055674222105937055,0.0055674222105937055,,,,,,,,,
1903,0,2005,0.044009025282588314,20.758670353504744,0.02067896590802278,0.029798111489875878,0.03488987970073521,0.01421091379271244,0.01421091379271244,0.009119145581853103,0.009119145581853103,,,,,,,,,,,,
1904,0,1178,0.01966058296163163,27.637537666789587,,0.013964020651012838,0.00012914010002508647,0.00012914010002508647,0.00012914010002508647,0.013964020651012838,0.013964020651012838,0.0055674222105937055,0.0055674222105937055,0.0055674222105937055,,,,,,,,,
1905,0,1650,0.03551408802967755,62.89103003594038,,0.03551408802967755,,,,0.03551408802967755,0.03551408802967755,,,,,,,,,,,,
1906,0,1785,0.03495623479411542,61.903141382737005,,0.03495623479411542,,,,0.03495623479411542,0.03495623479411542,,,,,,,,,,,,
1907,0,1876,0.003107392068439911,5.502804626332726,,0.003107392068439911,,,,0.003107392068439911,0.003107392068439911,,,,,,,,,,,,
1908,0,2034,0.0031077045462660157,1.2523497733826192,,0.0028900361778519497,,,0.00021766836841406587,0.0028900361778519497,0.0031077045462660157,,,,,,0.00021766836841406587,,,,,,
1909,0,1248,0.006113727051964831,10.82664973222325,,0.006113727051964831,,,,0.006113727051964831,0.006113727051964831,,,,,,,,,,,,
1910,0,1886,0.09043833695199094,160.15503934368664,,,,,2.72017116877392e-06,,0.09043833695199094,,,,,,2.72017116877392e-06,,,,0.09043561678082217,,0.09043561678082217
1911,0,1189,1.0859612769829914,1636.3877402196497,0.004210270065634818,0.09111195207855903,0.12057389730067966,0.004352321070661271,0.30775531733605493,0.08690168201292421,0.5264640165772472,0.4314160693453875,0.4314160693453875,0.43719331681495277,0.0057772474695652895,0.0057772474695652895,0.3029260325095286,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.2499006907534246,0.00125308253424659,0.13663630205479446
1912,0,1875,0.14387768678083973,69.77187671766258,,0.006391067572000593,,,0.0005301407791804514,0.006391067572000593,0.14110271554296178,0.0027749712378779385,0.0027749712378779385,0.0027749712378779385,,,0.0005301407791804514,,,,0.13418150719178074,,0.13418150719178074
1913,0,1934,0.030528820393688528,17.57721062393166,,0.011597536949485156,,,0.01893128344420337,0.011597536949485156,0.030528820393688528,,,,,,0.01893128344420337,,,,,,
1914,0,1194,1.109242939525571,1679.2418013525082,0.004210270065634818,0.09017962620665393,0.12057492504040568,0.004352321070661271,0.31754790094858026,0.08596935614101911,0.5497735897288265,0.4314160693453875,0.4314160693453875,0.43716437846622613,0.005748309120838673,0.005748309120838673,0.3127186161220539,0.00047696375586507513,0.0017300462901116652,0.1120123339041096,0.2643510339041098,0.00125308253424659,0.1510856174657536
1915,0,1871,0.008438012517726074,14.056467966993942,,0.005140769377917799,,,2.693117113132203e-06,0.005140769377917799,0.005143462495030932,0.0032945500226951425,0.0032945500226951425,0.0032945500226951425,,,2.693117113132203e-06,,,,,,
1916,0,1196,1.0763011536340514,1633.4054993165919,0.004210270065634818,0.08115468145763431,0.12057389730067966,0.004352321070661271,0.3080524646080391,0.0769444113919995,0.5168038932283066,0.4314160693453875,0.4314160693453875,0.43719331681495277,0.0057772474695652895,0.0057772474695652895,0.3032231797815127,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.2499006907534246,0.00125308253424659,0.13663630205479446
1917,0,1195,1.0824401147804956,1639.835121612679,0.004210270065634818,0.080451269052792,0.12057389730067966,0.004352321070661271,0.31492377650805237,0.07624099898715717,0.5229717927234776,0.4314160693453875,0.4314160693453875,0.43716437846622613,0.005748309120838673,0.005748309120838673,0.310094491681526,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.2499006907534246,0.00125308253424659,0.13663630205479446
1919,0,1526,0.00589348605075996,10.436630328927682,,0.00589348605075996,,,,0.00589348605075996,0.00589348605075996,,,,,,,,,,,,
1920,0,1199,0.05179587561477459,57.859283398228825,,0.026608353910312778,,,0.020063679431564327,0.026608353910312778,0.0466720333418771,0.005123842272897497,0.005123842272897497,0.005123842272897497,,,0.020063679431564327,,,,,,
1921,0,1203,0.2469314312315415,399.45715330664973,0.002744471094874461,0.14763222619640726,0.0052112655663827155,0.0024667944715082543,0.09929920503513423,0.1448877551015328,0.24172016566515875,,,,,,0.09683241056362597,,,,,,
1925,0,1209,0.004829441049054125,8.55233905539272,,0.004829441049054125,,,,0.004829441049054125,0.004829441049054125,,,,,,,,,,,,
1927,0,1909,0.004829441049054125,8.55233905539272,,0.004829441049054125,,,,0.004829441049054125,0.004829441049054125,,,,,,,,,,,,
1929,0,1288,0.11233288462139991,189.17430141839137,0.004000477140896948,0.09319472484413023,0.008925425232612479,0.0020054268588388163,0.005320087720161657,0.08919424770323328,0.09250407733682696,0.010898550824231317,0.010898550824231317,0.010898550824231317,,,0.003309829633593703,4.8312277291377815e-06,4.8312277291377815e-06,0.0029195212328767153,0.0029195212328767153,,
1930,0,1743,0.013087345289905511,23.176059738049915,,0.011896639431337983,,,0.0011907058585675276,0.011896639431337983,0.013087345289905511,,,,,,0.0011907058585675276,,,,,,
1932,0,1877,0.009094090607822269,11.853494459667488,,0.008876422239408203,,,0.00021766836841406587,0.008876422239408203,0.009094090607822269,,,,,,0.00021766836841406587,,,,,,
1933,0,1427,0.008835017612119661,15.645716639198316,,0.008835017612119661,,,,0.008835017612119661,0.008835017612119661,,,,,,,,,,,,
1934,0,1428,0.015259706818238194,25.294862452277073,,0.008835017612119661,,,,0.008835017612119661,0.008835017612119661,0.006424689206118533,0.006424689206118533,0.006424689206118533,,,,,,,,,
1935,0,1229,0.6095353571478813,422.22649324400646,,0.14579530500235918,0.3692496180242608,0.36412495912015125,0.3693112016110549,0.14579530500235918,0.15100639179012862,0.025667297056389104,0.025667297056389104,0.08921378067145343,0.06354648361506432,0.06354648361506432,0.005120675828865329,6.556666203829847e-05,6.556666203829847e-05,0.005124658904109585,0.0052150698630136945,,9.04109589041096e-05
1936,0,1599,0.015551549601209752,23.008596545754145,0.007508681749868866,0.015551549601209752,0.007508681749868866,,,0.008042867851340885,0.008042867851340885,,,,,,,,,,,,
1937,0,1598,0.15583567303090592,164.66549069247034,0.014080804394615298,0.07328806423773808,0.04941294179073454,0.0018547394509137716,0.002879229649716415,0.05920725984312278,0.06023175004192543,0.04118291685598237,0.04118291685598237,0.04619098119824597,0.005008064342263599,0.005008064342263599,0.001024490198802643,,,0.033477397945205475,0.033477397945205475,,
1938,0,1677,0.5829391304865484,409.0211767220033,0.01565699542521947,0.1218623089784268,0.35059974817484724,0.32997425822907983,0.37008899232448567,0.10620531355320734,0.1463200476486132,0.0215433462821135,0.0215433462821135,0.08601933466308809,0.06447598838097458,0.06447598838097458,0.04011473409540587,,,0.004968494520547941,0.004968494520547941,,
1939,0,1793,0.3026661568392632,435.3450454570685,0.023165677175088335,0.20392997239720376,0.07295846914555179,0.04963662758690182,0.0935576869585292,0.18076429522211543,0.2247101988906086,0.004123950774275603,0.004123950774275603,0.00493192214106444,0.0008079713667888365,0.0008079713667888365,0.043855492709589064,6.556666203829847e-05,6.556666203829847e-05,0.00015616438356164385,0.0002465753424657534,,9.04109589041096e-05
1940,0,1246,2.510048879524339,2130.150508007902,0.0061129835111242686,0.3666865272253399,1.3871029550836091,1.351849556161526,1.3737695986084462,0.3605735437142156,0.7383726970410813,0.1865081662427774,0.1865081662427774,0.3827242533480862,0.19621608710530877,0.19621608710530877,0.021702576614536433,0.00021746583238392694,0.0018489740515620675,0.029140415410958936,0.3868685003424663,0.0016315082191781405,0.3560965767123292
